,x,y,z,counter,delta
774300,-1.500104999999996,-2.000099999999996,6.499815000000005,81408.0,26
774324,-1.500104999999996,-1.500104999999996,6.499815000000005,110589.0,26
774343,-1.500104999999996,-1.0001099999999958,3.999840000000006,177343.0,26
774348,-1.500104999999996,-1.0001099999999958,6.499815000000005,107828.0,26
774367,-1.500104999999996,-0.5001149999999956,3.999840000000006,216383.0,26
774372,-1.500104999999996,-0.5001149999999956,6.499815000000005,106323.0,26
774391,-1.500104999999996,-0.0001199999999954,3.999840000000006,212375.0,26
774396,-1.500104999999996,-0.0001199999999954,6.499815000000005,105934.0,26
774415,-1.500104999999996,0.4998750000000047,3.999840000000006,216316.0,26
774420,-1.500104999999996,0.4998750000000047,6.499815000000005,106961.0,26
774439,-1.500104999999996,0.9998700000000048,3.999840000000006,177583.0,26
774444,-1.500104999999996,0.9998700000000048,6.499815000000005,107999.0,26
774468,-1.500104999999996,1.499865000000005,6.499815000000005,110640.0,26
774491,-1.500104999999996,1.9998600000000053,5.999820000000007,33571.0,26
774492,-1.500104999999996,1.9998600000000053,6.499815000000005,81682.0,26
774515,-1.500104999999996,2.499855000000005,5.999820000000007,6638.0,26
781331,1.499865000000005,-2.5000949999999964,5.999820000000007,6495.0,26
781355,1.499865000000005,-2.000099999999996,5.999820000000007,33932.0,26
781356,1.499865000000005,-2.000099999999996,6.499815000000005,81408.0,26
781380,1.499865000000005,-1.500104999999996,6.499815000000005,110589.0,26
781399,1.499865000000005,-1.0001099999999958,3.999840000000006,177343.0,26
781404,1.499865000000005,-1.0001099999999958,6.499815000000005,107828.0,26
781423,1.499865000000005,-0.5001149999999956,3.999840000000006,216383.0,26
781428,1.499865000000005,-0.5001149999999956,6.499815000000005,106323.0,26
781447,1.499865000000005,-0.0001199999999954,3.999840000000006,212375.0,26
781452,1.499865000000005,-0.0001199999999954,6.499815000000005,105934.0,26
781471,1.499865000000005,0.4998750000000047,3.999840000000006,216316.0,26
781476,1.499865000000005,0.4998750000000047,6.499815000000005,106961.0,26
781495,1.499865000000005,0.9998700000000048,3.999840000000006,177583.0,26
781500,1.499865000000005,0.9998700000000048,6.499815000000005,107999.0,26
781524,1.499865000000005,1.499865000000005,6.499815000000005,110640.0,26
781547,1.499865000000005,1.9998600000000053,5.999820000000007,33571.0,26
781548,1.499865000000005,1.9998600000000053,6.499815000000005,81682.0,26
781571,1.499865000000005,2.499855000000005,5.999820000000007,6638.0,26
831899,-1.500104999999996,-2.5000949999999964,5.999820000000007,41610.0,28
831923,-1.500104999999996,-2.000099999999996,5.999820000000007,30963.0,28
831924,-1.500104999999996,-2.000099999999996,6.499815000000005,75288.0,28
831948,-1.500104999999996,-1.500104999999996,6.499815000000005,103451.0,28
831967,-1.500104999999996,-1.0001099999999958,3.999840000000006,199784.0,28
831972,-1.500104999999996,-1.0001099999999958,6.499815000000005,100181.0,28
831991,-1.500104999999996,-0.5001149999999956,3.999840000000006,201136.0,28
831996,-1.500104999999996,-0.5001149999999956,6.499815000000005,98784.0,28
832015,-1.500104999999996,-0.0001199999999954,3.999840000000006,197183.0,28
832020,-1.500104999999996,-0.0001199999999954,6.499815000000005,98606.0,28
832039,-1.500104999999996,0.4998750000000047,3.999840000000006,201539.0,28
832044,-1.500104999999996,0.4998750000000047,6.499815000000005,98941.0,28
832063,-1.500104999999996,0.9998700000000048,3.999840000000006,200358.0,28
832068,-1.500104999999996,0.9998700000000048,6.499815000000005,100636.0,28
832092,-1.500104999999996,1.499865000000005,6.499815000000005,102790.0,28
832115,-1.500104999999996,1.9998600000000053,5.999820000000007,30965.0,28
832116,-1.500104999999996,1.9998600000000053,6.499815000000005,75828.0,28
832139,-1.500104999999996,2.499855000000005,5.999820000000007,41957.0,28
838955,1.499865000000005,-2.5000949999999964,5.999820000000007,41610.0,28
838979,1.499865000000005,-2.000099999999996,5.999820000000007,30963.0,28
838980,1.499865000000005,-2.000099999999996,6.499815000000005,75288.0,28
839004,1.499865000000005,-1.500104999999996,6.499815000000005,103451.0,28
839023,1.499865000000005,-1.0001099999999958,3.999840000000006,199784.0,28
839028,1.499865000000005,-1.0001099999999958,6.499815000000005,100181.0,28
839047,1.499865000000005,-0.5001149999999956,3.999840000000006,201136.0,28
839052,1.499865000000005,-0.5001149999999956,6.499815000000005,98784.0,28
839071,1.499865000000005,-0.0001199999999954,3.999840000000006,197183.0,28
839076,1.499865000000005,-0.0001199999999954,6.499815000000005,98606.0,28
839095,1.499865000000005,0.4998750000000047,3.999840000000006,201539.0,28
839100,1.499865000000005,0.4998750000000047,6.499815000000005,98941.0,28
839119,1.499865000000005,0.9998700000000048,3.999840000000006,200358.0,28
839124,1.499865000000005,0.9998700000000048,6.499815000000005,100636.0,28
839148,1.499865000000005,1.499865000000005,6.499815000000005,102790.0,28
839171,1.499865000000005,1.9998600000000053,5.999820000000007,30965.0,28
839172,1.499865000000005,1.9998600000000053,6.499815000000005,75828.0,28
839195,1.499865000000005,2.499855000000005,5.999820000000007,41957.0,28
889523,-1.500104999999996,-2.5000949999999964,5.999820000000007,72352.0,30
889547,-1.500104999999996,-2.000099999999996,5.999820000000007,29211.0,30
889548,-1.500104999999996,-2.000099999999996,6.499815000000005,70794.0,30
889567,-1.500104999999996,-1.500104999999996,3.999840000000006,20503.0,30
889572,-1.500104999999996,-1.500104999999996,6.499815000000005,95934.0,30
889591,-1.500104999999996,-1.0001099999999958,3.999840000000006,200145.0,30
889596,-1.500104999999996,-1.0001099999999958,6.499815000000005,93846.0,30
889615,-1.500104999999996,-0.5001149999999956,3.999840000000006,187883.0,30
889620,-1.500104999999996,-0.5001149999999956,6.499815000000005,92179.0,30
889639,-1.500104999999996,-0.0001199999999954,3.999840000000006,184477.0,30
889644,-1.500104999999996,-0.0001199999999954,6.499815000000005,91985.0,30
889663,-1.500104999999996,0.4998750000000047,3.999840000000006,187272.0,30
889668,-1.500104999999996,0.4998750000000047,6.499815000000005,93108.0,30
889687,-1.500104999999996,0.9998700000000048,3.999840000000006,199042.0,30
889692,-1.500104999999996,0.9998700000000048,6.499815000000005,93512.0,30
889711,-1.500104999999996,1.499865000000005,3.999840000000006,20678.0,30
889716,-1.500104999999996,1.499865000000005,6.499815000000005,95656.0,30
889739,-1.500104999999996,1.9998600000000053,5.999820000000007,28448.0,30
889740,-1.500104999999996,1.9998600000000053,6.499815000000005,70572.0,30
889763,-1.500104999999996,2.499855000000005,5.999820000000007,72403.0,30
896579,1.499865000000005,-2.5000949999999964,5.999820000000007,72352.0,30
896603,1.499865000000005,-2.000099999999996,5.999820000000007,29211.0,30
896604,1.499865000000005,-2.000099999999996,6.499815000000005,70794.0,30
896623,1.499865000000005,-1.500104999999996,3.999840000000006,20503.0,30
896628,1.499865000000005,-1.500104999999996,6.499815000000005,95934.0,30
896647,1.499865000000005,-1.0001099999999958,3.999840000000006,200145.0,30
896652,1.499865000000005,-1.0001099999999958,6.499815000000005,93846.0,30
896671,1.499865000000005,-0.5001149999999956,3.999840000000006,187883.0,30
896676,1.499865000000005,-0.5001149999999956,6.499815000000005,92179.0,30
896695,1.499865000000005,-0.0001199999999954,3.999840000000006,184477.0,30
896700,1.499865000000005,-0.0001199999999954,6.499815000000005,91985.0,30
896719,1.499865000000005,0.4998750000000047,3.999840000000006,187272.0,30
896724,1.499865000000005,0.4998750000000047,6.499815000000005,93108.0,30
896743,1.499865000000005,0.9998700000000048,3.999840000000006,199042.0,30
896748,1.499865000000005,0.9998700000000048,6.499815000000005,93512.0,30
896767,1.499865000000005,1.499865000000005,3.999840000000006,20678.0,30
896772,1.499865000000005,1.499865000000005,6.499815000000005,95656.0,30
896795,1.499865000000005,1.9998600000000053,5.999820000000007,28448.0,30
896796,1.499865000000005,1.9998600000000053,6.499815000000005,70572.0,30
896819,1.499865000000005,2.499855000000005,5.999820000000007,72403.0,30
947123,-1.500104999999996,-3.0000899999999966,5.999820000000007,654.0,32
947147,-1.500104999999996,-2.5000949999999964,5.999820000000007,98627.0,32
947171,-1.500104999999996,-2.000099999999996,5.999820000000007,27327.0,32
947172,-1.500104999999996,-2.000099999999996,6.499815000000005,66072.0,32
947190,-1.500104999999996,-1.500104999999996,3.499845000000006,31140.0,32
947191,-1.500104999999996,-1.500104999999996,3.999840000000006,19546.0,32
947196,-1.500104999999996,-1.500104999999996,6.499815000000005,90189.0,32
947215,-1.500104999999996,-1.0001099999999958,3.999840000000006,187649.0,32
947220,-1.500104999999996,-1.0001099999999958,6.499815000000005,88507.0,32
947239,-1.500104999999996,-0.5001149999999956,3.999840000000006,176624.0,32
947244,-1.500104999999996,-0.5001149999999956,6.499815000000005,86554.0,32
947263,-1.500104999999996,-0.0001199999999954,3.999840000000006,172783.0,32
947268,-1.500104999999996,-0.0001199999999954,6.499815000000005,86482.0,32
947287,-1.500104999999996,0.4998750000000047,3.999840000000006,175632.0,32
947292,-1.500104999999996,0.4998750000000047,6.499815000000005,86845.0,32
947311,-1.500104999999996,0.9998700000000048,3.999840000000006,186089.0,32
947316,-1.500104999999996,0.9998700000000048,6.499815000000005,87426.0,32
947334,-1.500104999999996,1.499865000000005,3.499845000000006,31052.0,32
947335,-1.500104999999996,1.499865000000005,3.999840000000006,19485.0,32
947340,-1.500104999999996,1.499865000000005,6.499815000000005,89486.0,32
947363,-1.500104999999996,1.9998600000000053,5.999820000000007,27060.0,32
947364,-1.500104999999996,1.9998600000000053,6.499815000000005,66295.0,32
947387,-1.500104999999996,2.499855000000005,5.999820000000007,97761.0,32
947411,-1.500104999999996,2.9998500000000057,5.999820000000007,715.0,32
954179,1.499865000000005,-3.0000899999999966,5.999820000000007,654.0,32
954203,1.499865000000005,-2.5000949999999964,5.999820000000007,98627.0,32
954227,1.499865000000005,-2.000099999999996,5.999820000000007,27327.0,32
954228,1.499865000000005,-2.000099999999996,6.499815000000005,66072.0,32
954246,1.499865000000005,-1.500104999999996,3.499845000000006,31140.0,32
954247,1.499865000000005,-1.500104999999996,3.999840000000006,19546.0,32
954252,1.499865000000005,-1.500104999999996,6.499815000000005,90189.0,32
954271,1.499865000000005,-1.0001099999999958,3.999840000000006,187649.0,32
954276,1.499865000000005,-1.0001099999999958,6.499815000000005,88507.0,32
954295,1.499865000000005,-0.5001149999999956,3.999840000000006,176624.0,32
954300,1.499865000000005,-0.5001149999999956,6.499815000000005,86554.0,32
954319,1.499865000000005,-0.0001199999999954,3.999840000000006,172783.0,32
954324,1.499865000000005,-0.0001199999999954,6.499815000000005,86482.0,32
954343,1.499865000000005,0.4998750000000047,3.999840000000006,175632.0,32
954348,1.499865000000005,0.4998750000000047,6.499815000000005,86845.0,32
954367,1.499865000000005,0.9998700000000048,3.999840000000006,186089.0,32
954372,1.499865000000005,0.9998700000000048,6.499815000000005,87426.0,32
954390,1.499865000000005,1.499865000000005,3.499845000000006,31052.0,32
954391,1.499865000000005,1.499865000000005,3.999840000000006,19485.0,32
954396,1.499865000000005,1.499865000000005,6.499815000000005,89486.0,32
954419,1.499865000000005,1.9998600000000053,5.999820000000007,27060.0,32
954420,1.499865000000005,1.9998600000000053,6.499815000000005,66295.0,32
954443,1.499865000000005,2.499855000000005,5.999820000000007,97761.0,32
954467,1.499865000000005,2.9998500000000057,5.999820000000007,715.0,32
1004747,-1.500104999999996,-3.0000899999999966,5.999820000000007,30118.0,34
1004771,-1.500104999999996,-2.5000949999999964,5.999820000000007,92587.0,34
1004795,-1.500104999999996,-2.000099999999996,5.999820000000007,25734.0,34
1004796,-1.500104999999996,-2.000099999999996,6.499815000000005,62570.0,34
