,x,y,z,counter,delta
313404,-1.500104999999996,-0.0001199999999954,6.499815000000005,19397.0,14
313405,-1.500104999999996,-0.0001199999999954,6.999810000000007,53582.0,14
313423,-1.500104999999996,0.4998750000000047,3.999840000000006,53294.0,14
313424,-1.500104999999996,0.4998750000000047,4.4998350000000045,71636.0,14
313428,-1.500104999999996,0.4998750000000047,6.499815000000005,28139.0,14
313429,-1.500104999999996,0.4998750000000047,6.999810000000007,45016.0,14
313452,-1.500104999999996,0.9998700000000048,6.499815000000005,14014.0,14
313453,-1.500104999999996,0.9998700000000048,6.999810000000007,11303.0,14
314533,-1.0001099999999958,-1.0001099999999958,6.999810000000007,58235.0,14
314552,-1.0001099999999958,-0.5001149999999956,4.4998350000000045,107567.0,14
314553,-1.0001099999999958,-0.5001149999999956,4.999830000000006,25695.0,14
314557,-1.0001099999999958,-0.5001149999999956,6.999810000000007,131097.0,14
314558,-1.0001099999999958,-0.5001149999999956,7.499805000000009,220.0,14
314576,-1.0001099999999958,-0.0001199999999954,4.4998350000000045,166556.0,14
314577,-1.0001099999999958,-0.0001199999999954,4.999830000000006,54342.0,14
314581,-1.0001099999999958,-0.0001199999999954,6.999810000000007,127916.0,14
314582,-1.0001099999999958,-0.0001199999999954,7.499805000000009,3361.0,14
314600,-1.0001099999999958,0.4998750000000047,4.4998350000000045,107852.0,14
314601,-1.0001099999999958,0.4998750000000047,4.999830000000006,25441.0,14
314605,-1.0001099999999958,0.4998750000000047,6.999810000000007,131677.0,14
314606,-1.0001099999999958,0.4998750000000047,7.499805000000009,233.0,14
314629,-1.0001099999999958,0.9998700000000048,6.999810000000007,58799.0,14
315709,-0.5001149999999956,-1.0001099999999958,6.999810000000007,11172.0,14
315710,-0.5001149999999956,-1.0001099999999958,7.499805000000009,17206.0,14
315733,-0.5001149999999956,-0.5001149999999956,6.999810000000007,5091.0,14
315734,-0.5001149999999956,-0.5001149999999956,7.499805000000009,48601.0,14
315758,-0.5001149999999956,-0.0001199999999954,7.499805000000009,53500.0,14
315781,-0.5001149999999956,0.4998750000000047,6.999810000000007,5067.0,14
315782,-0.5001149999999956,0.4998750000000047,7.499805000000009,48703.0,14
315805,-0.5001149999999956,0.9998700000000048,6.999810000000007,11219.0,14
315806,-0.5001149999999956,0.9998700000000048,7.499805000000009,17119.0,14
320412,1.499865000000005,-1.0001099999999958,6.499815000000005,24216.0,14
320431,1.499865000000005,-0.5001149999999956,3.999840000000006,123604.0,14
320436,1.499865000000005,-0.5001149999999956,6.499815000000005,75177.0,14
320437,1.499865000000005,-0.5001149999999956,6.999810000000007,761.0,14
320455,1.499865000000005,-0.0001199999999954,3.999840000000006,289688.0,14
320460,1.499865000000005,-0.0001199999999954,6.499815000000005,62659.0,14
320461,1.499865000000005,-0.0001199999999954,6.999810000000007,12275.0,14
320479,1.499865000000005,0.4998750000000047,3.999840000000006,124285.0,14
320484,1.499865000000005,0.4998750000000047,6.499815000000005,74304.0,14
320485,1.499865000000005,0.4998750000000047,6.999810000000007,792.0,14
320508,1.499865000000005,0.9998700000000048,6.499815000000005,24181.0,14
321588,1.9998600000000053,-1.0001099999999958,6.499815000000005,25849.0,14
321589,1.9998600000000053,-1.0001099999999958,6.999810000000007,24732.0,14
321607,1.9998600000000053,-0.5001149999999956,3.999840000000006,54936.0,14
321608,1.9998600000000053,-0.5001149999999956,4.4998350000000045,56720.0,14
321612,1.9998600000000053,-0.5001149999999956,6.499815000000005,18745.0,14
321613,1.9998600000000053,-0.5001149999999956,6.999810000000007,126358.0,14
321631,1.9998600000000053,-0.0001199999999954,3.999840000000006,65071.0,14
321632,1.9998600000000053,-0.0001199999999954,4.4998350000000045,173941.0,14
321637,1.9998600000000053,-0.0001199999999954,6.999810000000007,145012.0,14
321655,1.9998600000000053,0.4998750000000047,3.999840000000006,55061.0,14
321656,1.9998600000000053,0.4998750000000047,4.4998350000000045,56694.0,14
321660,1.9998600000000053,0.4998750000000047,6.499815000000005,18965.0,14
321661,1.9998600000000053,0.4998750000000047,6.999810000000007,127186.0,14
321684,1.9998600000000053,0.9998700000000048,6.499815000000005,26006.0,14
321685,1.9998600000000053,0.9998700000000048,6.999810000000007,25024.0,14
322765,2.499855000000005,-1.0001099999999958,6.999810000000007,18491.0,14
322789,2.499855000000005,-0.5001149999999956,6.999810000000007,50309.0,14
322813,2.499855000000005,-0.0001199999999954,6.999810000000007,50204.0,14
322837,2.499855000000005,0.4998750000000047,6.999810000000007,50405.0,14
322861,2.499855000000005,0.9998700000000048,6.999810000000007,18349.0,14
370980,-1.500104999999996,-1.0001099999999958,6.499815000000005,23360.0,17
370981,-1.500104999999996,-1.0001099999999958,6.999810000000007,12826.0,17
370999,-1.500104999999996,-0.5001149999999956,3.999840000000006,54882.0,17
371000,-1.500104999999996,-0.5001149999999956,4.4998350000000045,66894.0,17
371004,-1.500104999999996,-0.5001149999999956,6.499815000000005,19681.0,17
371005,-1.500104999999996,-0.5001149999999956,6.999810000000007,31606.0,17
371023,-1.500104999999996,-0.0001199999999954,3.999840000000006,74504.0,17
371024,-1.500104999999996,-0.0001199999999954,4.4998350000000045,108107.0,17
371028,-1.500104999999996,-0.0001199999999954,6.499815000000005,13524.0,17
371029,-1.500104999999996,-0.0001199999999954,6.999810000000007,37377.0,17
371047,-1.500104999999996,0.4998750000000047,3.999840000000006,54786.0,17
371048,-1.500104999999996,0.4998750000000047,4.4998350000000045,67202.0,17
371052,-1.500104999999996,0.4998750000000047,6.499815000000005,19198.0,17
371053,-1.500104999999996,0.4998750000000047,6.999810000000007,31293.0,17
371076,-1.500104999999996,0.9998700000000048,6.499815000000005,23434.0,17
371077,-1.500104999999996,0.9998700000000048,6.999810000000007,12825.0,17
372157,-1.0001099999999958,-1.0001099999999958,6.999810000000007,76015.0,17
372176,-1.0001099999999958,-0.5001149999999956,4.4998350000000045,105590.0,17
372177,-1.0001099999999958,-0.5001149999999956,4.999830000000006,75203.0,17
372181,-1.0001099999999958,-0.5001149999999956,6.999810000000007,91011.0,17
372182,-1.0001099999999958,-0.5001149999999956,7.499805000000009,168.0,17
372200,-1.0001099999999958,-0.0001199999999954,4.4998350000000045,115949.0,17
372201,-1.0001099999999958,-0.0001199999999954,4.999830000000006,96295.0,17
372205,-1.0001099999999958,-0.0001199999999954,6.999810000000007,88811.0,17
372206,-1.0001099999999958,-0.0001199999999954,7.499805000000009,2362.0,17
372224,-1.0001099999999958,0.4998750000000047,4.4998350000000045,105765.0,17
372225,-1.0001099999999958,0.4998750000000047,4.999830000000006,74823.0,17
372229,-1.0001099999999958,0.4998750000000047,6.999810000000007,91673.0,17
372230,-1.0001099999999958,0.4998750000000047,7.499805000000009,152.0,17
372253,-1.0001099999999958,0.9998700000000048,6.999810000000007,76435.0,17
373310,-0.5001149999999956,-1.500104999999996,7.499805000000009,4.0,17
373333,-0.5001149999999956,-1.0001099999999958,6.999810000000007,18271.0,17
373334,-0.5001149999999956,-1.0001099999999958,7.499805000000009,49739.0,17
373357,-0.5001149999999956,-0.5001149999999956,6.999810000000007,3568.0,17
373358,-0.5001149999999956,-0.5001149999999956,7.499805000000009,67544.0,17
373382,-0.5001149999999956,-0.0001199999999954,7.499805000000009,70616.0,17
373405,-0.5001149999999956,0.4998750000000047,6.999810000000007,3493.0,17
373406,-0.5001149999999956,0.4998750000000047,7.499805000000009,67087.0,17
373429,-0.5001149999999956,0.9998700000000048,6.999810000000007,18389.0,17
373430,-0.5001149999999956,0.9998700000000048,7.499805000000009,49537.0,17
373454,-0.5001149999999956,1.499865000000005,7.499805000000009,1.0,17
378036,1.499865000000005,-1.0001099999999958,6.499815000000005,35581.0,17
378055,1.499865000000005,-0.5001149999999956,3.999840000000006,123279.0,17
378060,1.499865000000005,-0.5001149999999956,6.499815000000005,52100.0,17
378061,1.499865000000005,-0.5001149999999956,6.999810000000007,576.0,17
378079,1.499865000000005,-0.0001199999999954,3.999840000000006,200681.0,17
378084,1.499865000000005,-0.0001199999999954,6.499815000000005,43583.0,17
378085,1.499865000000005,-0.0001199999999954,6.999810000000007,8678.0,17
378103,1.499865000000005,0.4998750000000047,3.999840000000006,123524.0,17
378108,1.499865000000005,0.4998750000000047,6.499815000000005,51310.0,17
378109,1.499865000000005,0.4998750000000047,6.999810000000007,537.0,17
378132,1.499865000000005,0.9998700000000048,6.499815000000005,35719.0,17
379212,1.9998600000000053,-1.0001099999999958,6.499815000000005,50839.0,17
379213,1.9998600000000053,-1.0001099999999958,6.999810000000007,21592.0,17
379231,1.9998600000000053,-0.5001149999999956,3.999840000000006,63671.0,17
379232,1.9998600000000053,-0.5001149999999956,4.4998350000000045,94676.0,17
379236,1.9998600000000053,-0.5001149999999956,6.499815000000005,13265.0,17
379237,1.9998600000000053,-0.5001149999999956,6.999810000000007,87733.0,17
379255,1.9998600000000053,-0.0001199999999954,3.999840000000006,45171.0,17
379256,1.9998600000000053,-0.0001199999999954,4.4998350000000045,191309.0,17
379261,1.9998600000000053,-0.0001199999999954,6.999810000000007,100764.0,17
379279,1.9998600000000053,0.4998750000000047,3.999840000000006,63572.0,17
379280,1.9998600000000053,0.4998750000000047,4.4998350000000045,94117.0,17
379284,1.9998600000000053,0.4998750000000047,6.499815000000005,13187.0,17
379285,1.9998600000000053,0.4998750000000047,6.999810000000007,88264.0,17
379308,1.9998600000000053,0.9998700000000048,6.499815000000005,51089.0,17
379309,1.9998600000000053,0.9998700000000048,6.999810000000007,21985.0,17
380388,2.499855000000005,-1.0001099999999958,6.499815000000005,868.0,17
380389,2.499855000000005,-1.0001099999999958,6.999810000000007,52583.0,17
380413,2.499855000000005,-0.5001149999999956,6.999810000000007,72532.0,17
380437,2.499855000000005,-0.0001199999999954,6.999810000000007,71822.0,17
380461,2.499855000000005,0.4998750000000047,6.999810000000007,71766.0,17
380484,2.499855000000005,0.9998700000000048,6.499815000000005,826.0,17
380485,2.499855000000005,0.9998700000000048,6.999810000000007,52801.0,17
428580,-1.500104999999996,-1.500104999999996,6.499815000000005,2419.0,20
428581,-1.500104999999996,-1.500104999999996,6.999810000000007,24.0,20
428604,-1.500104999999996,-1.0001099999999958,6.499815000000005,27549.0,20
428605,-1.500104999999996,-1.0001099999999958,6.999810000000007,10306.0,20
428623,-1.500104999999996,-0.5001149999999956,3.999840000000006,55279.0,20
428624,-1.500104999999996,-0.5001149999999956,4.4998350000000045,60204.0,20
428628,-1.500104999999996,-0.5001149999999956,6.499815000000005,14262.0,20
428629,-1.500104999999996,-0.5001149999999956,6.999810000000007,23270.0,20
428647,-1.500104999999996,-0.0001199999999954,3.999840000000006,54986.0,20
428648,-1.500104999999996,-0.0001199999999954,4.4998350000000045,79658.0,20
428652,-1.500104999999996,-0.0001199999999954,6.499815000000005,10230.0,20
428653,-1.500104999999996,-0.0001199999999954,6.999810000000007,27042.0,20
428671,-1.500104999999996,0.4998750000000047,3.999840000000006,55273.0,20
428672,-1.500104999999996,0.4998750000000047,4.4998350000000045,60518.0,20
428676,-1.500104999999996,0.4998750000000047,6.499815000000005,14445.0,20
428677,-1.500104999999996,0.4998750000000047,6.999810000000007,22866.0,20
428700,-1.500104999999996,0.9998700000000048,6.499815000000005,27583.0,20
428701,-1.500104999999996,0.9998700000000048,6.999810000000007,10452.0,20
428724,-1.500104999999996,1.499865000000005,6.499815000000005,2419.0,20
428725,-1.500104999999996,1.499865000000005,6.999810000000007,27.0,20
429756,-1.0001099999999958,-1.500104999999996,6.499815000000005,44.0,20
429757,-1.0001099999999958,-1.500104999999996,6.999810000000007,13766.0,20
429776,-1.0001099999999958,-1.0001099999999958,4.4998350000000045,4569.0,20
429777,-1.0001099999999958,-1.0001099999999958,4.999830000000006,14675.0,20
429781,-1.0001099999999958,-1.0001099999999958,6.999810000000007,68366.0,20
429800,-1.0001099999999958,-0.5001149999999956,4.4998350000000045,97897.0,20
429801,-1.0001099999999958,-0.5001149999999956,4.999830000000006,96640.0,20
429805,-1.0001099999999958,-0.5001149999999956,6.999810000000007,66993.0,20
429806,-1.0001099999999958,-0.5001149999999956,7.499805000000009,127.0,20
429824,-1.0001099999999958,-0.0001199999999954,4.4998350000000045,84682.0,20
429825,-1.0001099999999958,-0.0001199999999954,4.999830000000006,107610.0,20
429829,-1.0001099999999958,-0.0001199999999954,6.999810000000007,65108.0,20
429830,-1.0001099999999958,-0.0001199999999954,7.499805000000009,1716.0,20
429848,-1.0001099999999958,0.4998750000000047,4.4998350000000045,97672.0,20
429849,-1.0001099999999958,0.4998750000000047,4.999830000000006,97212.0,20
429853,-1.0001099999999958,0.4998750000000047,6.999810000000007,67716.0,20
429854,-1.0001099999999958,0.4998750000000047,7.499805000000009,112.0,20
429872,-1.0001099999999958,0.9998700000000048,4.4998350000000045,4452.0,20
429873,-1.0001099999999958,0.9998700000000048,4.999830000000006,14419.0,20
429877,-1.0001099999999958,0.9998700000000048,6.999810000000007,68036.0,20
429900,-1.0001099999999958,1.499865000000005,6.499815000000005,51.0,20
429901,-1.0001099999999958,1.499865000000005,6.999810000000007,13703.0,20
430933,-0.5001149999999956,-1.500104999999996,6.999810000000007,9420.0,20
430934,-0.5001149999999956,-1.500104999999996,7.499805000000009,12813.0,20
430953,-0.5001149999999956,-1.0001099999999958,4.999830000000006,953.0,20
430957,-0.5001149999999956,-1.0001099999999958,6.999810000000007,15511.0,20
430958,-0.5001149999999956,-1.0001099999999958,7.499805000000009,45472.0,20
430977,-0.5001149999999956,-0.5001149999999956,4.999830000000006,4088.0,20
430981,-0.5001149999999956,-0.5001149999999956,6.999810000000007,2605.0,20
430982,-0.5001149999999956,-0.5001149999999956,7.499805000000009,57510.0,20
431001,-0.5001149999999956,-0.0001199999999954,4.999830000000006,4133.0,20
431006,-0.5001149999999956,-0.0001199999999954,7.499805000000009,59782.0,20
431025,-0.5001149999999956,0.4998750000000047,4.999830000000006,4038.0,20
431029,-0.5001149999999956,0.4998750000000047,6.999810000000007,2623.0,20
431030,-0.5001149999999956,0.4998750000000047,7.499805000000009,57580.0,20
431049,-0.5001149999999956,0.9998700000000048,4.999830000000006,1042.0,20
431053,-0.5001149999999956,0.9998700000000048,6.999810000000007,15414.0,20
431054,-0.5001149999999956,0.9998700000000048,7.499805000000009,45680.0,20
431077,-0.5001149999999956,1.499865000000005,6.999810000000007,9464.0,20
431078,-0.5001149999999956,1.499865000000005,7.499805000000009,12606.0,20
432110,-0.0001199999999954,-1.500104999999996,7.499805000000009,7269.0,20
432134,-0.0001199999999954,-1.0001099999999958,7.499805000000009,16074.0,20
432158,-0.0001199999999954,-0.5001149999999956,7.499805000000009,16004.0,20
432182,-0.0001199999999954,-0.0001199999999954,7.499805000000009,15741.0,20
432206,-0.0001199999999954,0.4998750000000047,7.499805000000009,16247.0,20
432230,-0.0001199999999954,0.9998700000000048,7.499805000000009,16211.0,20
432254,-0.0001199999999954,1.499865000000005,7.499805000000009,7342.0,20
435636,1.499865000000005,-1.500104999999996,6.499815000000005,1175.0,20
435660,1.499865000000005,-1.0001099999999958,6.499815000000005,38871.0,20
435679,1.499865000000005,-0.5001149999999956,3.999840000000006,117693.0,20
435684,1.499865000000005,-0.5001149999999956,6.499815000000005,38164.0,20
435685,1.499865000000005,-0.5001149999999956,6.999810000000007,398.0,20
435703,1.499865000000005,-0.0001199999999954,3.999840000000006,147982.0,20
435708,1.499865000000005,-0.0001199999999954,6.499815000000005,32202.0,20
435709,1.499865000000005,-0.0001199999999954,6.999810000000007,6102.0,20
435727,1.499865000000005,0.4998750000000047,3.999840000000006,118180.0,20
435732,1.499865000000005,0.4998750000000047,6.499815000000005,37863.0,20
435733,1.499865000000005,0.4998750000000047,6.999810000000007,461.0,20
435756,1.499865000000005,0.9998700000000048,6.499815000000005,39106.0,20
435780,1.499865000000005,1.499865000000005,6.499815000000005,1158.0,20
436812,1.9998600000000053,-1.500104999999996,6.499815000000005,5362.0,20
436836,1.9998600000000053,-1.0001099999999958,6.499815000000005,59365.0,20
436837,1.9998600000000053,-1.0001099999999958,6.999810000000007,16266.0,20
436855,1.9998600000000053,-0.5001149999999956,3.999840000000006,71897.0,20
436856,1.9998600000000053,-0.5001149999999956,4.4998350000000045,124294.0,20
436860,1.9998600000000053,-0.5001149999999956,6.499815000000005,9710.0,20
436861,1.9998600000000053,-0.5001149999999956,6.999810000000007,64584.0,20
436879,1.9998600000000053,-0.0001199999999954,3.999840000000006,33082.0,20
436880,1.9998600000000053,-0.0001199999999954,4.4998350000000045,190990.0,20
436885,1.9998600000000053,-0.0001199999999954,6.999810000000007,73805.0,20
436903,1.9998600000000053,0.4998750000000047,3.999840000000006,70851.0,20
436904,1.9998600000000053,0.4998750000000047,4.4998350000000045,125031.0,20
436908,1.9998600000000053,0.4998750000000047,6.499815000000005,9869.0,20
436909,1.9998600000000053,0.4998750000000047,6.999810000000007,65178.0,20
436932,1.9998600000000053,0.9998700000000048,6.499815000000005,59191.0,20
436933,1.9998600000000053,0.9998700000000048,6.999810000000007,15998.0,20
436956,1.9998600000000053,1.499865000000005,6.499815000000005,5413.0,20
437988,2.499855000000005,-1.500104999999996,6.499815000000005,7303.0,20
437989,2.499855000000005,-1.500104999999996,6.999810000000007,418.0,20
438012,2.499855000000005,-1.0001099999999958,6.499815000000005,9645.0,20
438013,2.499855000000005,-1.0001099999999958,6.999810000000007,64215.0,20
438037,2.499855000000005,-0.5001149999999956,6.999810000000007,72419.0,20
438061,2.499855000000005,-0.0001199999999954,6.999810000000007,72038.0,20
438085,2.499855000000005,0.4998750000000047,6.999810000000007,72551.0,20
438108,2.499855000000005,0.9998700000000048,6.499815000000005,9551.0,20
438109,2.499855000000005,0.9998700000000048,6.999810000000007,64292.0,20
438132,2.499855000000005,1.499865000000005,6.499815000000005,7229.0,20
438133,2.499855000000005,1.499865000000005,6.999810000000007,420.0,20
439164,2.9998500000000057,-1.500104999999996,6.499815000000005,383.0,20
439165,2.9998500000000057,-1.500104999999996,6.999810000000007,432.0,20
439189,2.9998500000000057,-1.0001099999999958,6.999810000000007,7594.0,20
439213,2.9998500000000057,-0.5001149999999956,6.999810000000007,7543.0,20
439237,2.9998500000000057,-0.0001199999999954,6.999810000000007,7408.0,20
439261,2.9998500000000057,0.4998750000000047,6.999810000000007,7737.0,20
439285,2.9998500000000057,0.9998700000000048,6.999810000000007,7709.0,20
439308,2.9998500000000057,1.499865000000005,6.499815000000005,400.0,20
